text,language
penyesalen si kubahani ialah mebue Mahan dose die akhi sehingge sendah aku enggo menyesal khut nangat tobat akhise,Alas
aku bekhani kahene aku pecaye dikhi khut ku yakin Ken Bagas dikhi ku bahwasen ne aku Nemu melewati se,Alas
ketike tekhjadi salah paham antakhe kepale kute khut masyarakat kakhene dapet menimbulken pekhubaten,Alas
ceritekhen lawakmu si mejile si kao toh i,Alas
"silayakh khut brudinem bujang mejile khut kalak miskin, ni halangi cinte ne",Alas
"Wajid,khak anak bekhu nafkah lahekh khut batin",Alas
mecekhite tentang mase depan kune pagi kedepan ne sukses ndak nu,Alas
nempukhi okhang tue menahan pus jagung khut nuan page,Alas
"belum kakhene buene tong masyakhakat membutuhken bantuen yang lebih, dakhi pemekhintah tapi malet ni hirauken oleh pemekhintah",Alas
senang menggambakh khumah-khumah mewah khut pemandangan,Alas
made adinde mege ken warte,Alas
kakhene polu me nukhut aku mungkin lot acakhe malet te lewat ken,Alas
"Khut sitok mebace due me bagas lawe si iye pido, Si Layakh meyikhamken lawe edi me selukhuh tihang pekhtame khumah, te ajaib khut nahang ne Si Layakh khut sekalak dikhi mengangkat tihang edi tanpa bantuen kalak lain, khut pekhistiwe edi mebahan kekhine penduduk takjub te mesokhat gembikhe",Alas
bekhiken instekhuktursi langkah langkahdemi langkahsecakhe menuju me kota si paling ndoho ele ni daekhahmu,Alas
pekhan alam khut lingkungen bagas budayeku paling penting,Alas
yaedi dengan cakhe membuang sampah e pas pade kas ne,Alas
tuko bibit kacang pul edi tanem pul edi sikhem khut lawe?,Alas
karene salah satu ne egois pebual malet dan penghianat Edi makane mbuee Kalak bertengkar,Alas
Sambil meratap berbincang bage kenmayat turun ni jenjang takdir ken allah tuhan yang satu intan ku gelem menjadi batu,Alas
kae kae pelin si nemu kao khaseken wakhi nde khut kedepan ne atope wakhi pagi khut bongi nhn,Alas
"ulangi tule kisah si lalu e, de nemu ulang nae lot si tading-tading",Alas
menukhutmu kae plin tantangen geluh mu ni masa dekah mu diye,Alas
kacung ne ni penggal ni medan perang dengen restu du hambe menyerang hazat ku belin bagas me cinte hanye kandu tuhan ku bersipat kaye,Alas
"menukhutku, cakhe melestakhiken kebudayaen daekhah e bage khekhut menjage adat istiadat ni bagas kute e,",Alas
kakhene same same egois khut lot ne perselisih pahamen,Alas
cekhite Ken tentang konten kreator favorit mu,Alas
Kune khase ne Bagas sakit/senat/opekhasi?,Alas
dukungen cukup dakhi khang tue si mekhe motivasi,Alas
aku dapet aplikasii nde dakhi imbang imbang ku sukhuh ne ku download aplikasi nde kane nemu kujawab soalende,Alas
kelebihen ku Nemu mendam masalah ku sendikhi tanpe mencekhiteken ne me Kalak lain,Alas
"idih ape me kutoh ,soalne mange ku dalani pe Edi hanya Allah si nentuken se",Alas
"bekhastagi dih,lot tugu kol tugu pahlawan ne si menukhut ku menakhik",Alas
 Kane untuk memasti ken ise manusie edi kane tukhunlah salah sebuah pengawal mengato langsung te tekhyate Si Layakh lah si kalaki dapeti,Alas
dabuh sesuatu ni tangan te let Kane tule ulang ato iye dang mecekhok pasti tadi iye gat mecekhok,Alas
dak mungkin aku bagi Ken cinte si Kao bekhe Ken kahkenne Kao si,Alas
"laus khaut keluarga lajang, atau pe khut khut bekhu, imbang khut",Alas
Pedang jenawi akan ku dandan Membunuh engko ni tengah padang Ulang nange kao buwe bicare Nyawe ni badan mu hilang segere,Alas
tangkoi pinang kacat Kalak tangkoi khutung kalak,Alas
sejakhah si mempengakhui geluh saat Ende dengan let ne sejakhah kite metoh hal-hal ato pe masalah-masalah si penah terjadi ni mase lalu ato pe ni mase si enggo ni lewati,Alas
nangat pelin tekhidah bacakh ni muke imbang-imbang me gedine anak sendah nde,Alas
cerite zaman die tong teriget soh sendah bage kisah si layakh,Alas
Moto dampak ne Mahan kutecane makin maju bahan ne,Alas
"kakhene cakhe iye mecekhok,e lucu edi makane ngat tawe kite le ngat",Alas
boco halangen q GT kenen baju putih q dak wayang mele ne yah balik me gat aku me khumah dak Kupang nanghe lua khumah v te kune tuke mesui takal mesui,Alas
"umkhoh khut keluakhge ,mbabhe pedhamenen tebhe si khukhak",Alas
"menurkhutku,imbang kelas ku bacakh kakhene khajin belajakh khut ukhok muet ate gukhu",Alas
bhageken kilat kude melompat,Alas
cekhiteken pekhan agame ni bagas adat budaye mu trkhmasuk tekhafisi atopr pekhaktik si unik ne,Alas
"Kabakh pengasinge tebe si layakh soh kane me cuping mame ne ni natam, kane ni utuslah impal ne bekhu dinam me kekhan kane jumpai Si Layakh te mebabe ne menatam",Alas
bagei Tere perubaten pet terjadi karene let masalah yang bertolak belakang,Alas
" Mekhase kondisi te waktu engo tepat, ni popoklah sang bekhe akhi pudi khut balok kayu khut pengulu mude",Alas
kae kae pelin leet kenangen si tekh indah ni waktu mase cuut mu,Alas
kenangen khut mantan ku si nakhen Babai Cang pet eee,Alas
denoh kalihen gelakh ne pe ayah ndak nale me denoj,Alas
sultan pe gagah made terperi,Alas
aku mange penah mekhase get be kalak khene  malet ku ngon mekhase kecewe,Alas
ketekhe cakhemi nemu biasene membosihken khut mekhawat pekhalaten khumah tangge,Alas
"Syahril Qur'an pesantekhen ku akhi khut imbang "" ku si sedie laus dape p khut untuk laus tanding",Alas
cakhe aku menghadapi se pecaye dikhi trus ulang pantang meyekhah,Alas
cakhe Kalak menyukai sebuah penangan dengan cakhe mangan se,Alas
pepagi laus ngajakh pul Edi laus tule kuliah,Alas
demokrasi sendah ne mungkin kebuuenem mahasiswa si demo tapi pemerintahne malet Sitok pe iye tergusik,Alas
"model jeme si mungkin aku senangi, paham agame, khajin sembahyang, khut penyanyang",Alas
siap Ken tepung telukh gule khut open ne,Alas
sorte ne dengen lambang kerajen ni tengah padang medan peperangen buwe lah mate ketike ne itu,Alas
 fatimah pe tangis edi anak ne,Alas
peran musik ni budaye ku ielah kibot edi v ni adaken ketike ket kalak kawin,Alas
mencangkhi tau khut youtbe tata cangkhe ne,Alas
"dangan alat sosial media, dengan let ne sosial media nde menu mengakses Kalak Kase toh nde let kas witasa di daekhah kami nde",Alas
"menukhutmu, imbang sekelas nin si bacakh e kakhene kae?",Alas
"kene kae gat mu uwas ate kalak, kaakhene lot kadang si mahan ye mesui ate edi mahan se gat uwas ate ne",Alas
gedi me sengkikhene angin mSo bimbang ulang Kao khagu,Alas
wakhi terbukhuk ku iyelah aku ni mengasi mak e ku kakhen pepelin jangak,Alas
hakhus menjadi jeme si bertanggung jawab khut jeme si amanah ne,Alas
bayakh be upah ne pul edi tentukan wakhi hal ne gat,Alas
Mido izin be me kalk bahan gat pecat ne kita kae hul,Alas
penghakhgeen si penah aku dapet adalah jadi santri tauladan,Alas
"jarak antakhe khumahku me kota, malet nae kune su ndauhne",Alas
mege ken kalak tangis megeken anak khibut pening bahan ne,Alas
karene kae si kita bahen pasti Allah pasti menghendaki,Alas
lecah dalan ne payah Mbah babanene te mbue kite belanje,Alas
"matematik, mbue su khumus ne mlet pot su aku belajakh",Alas
kae kalak di tawe?,Alas
kune bos atau rekan mebahan mu menggambar ken tentang kamu,Alas
siap Ken Banan tutu tepung ne terus Baha'i kue ne,Alas
Ni padang karbale sampe ie berdiri umpame semut luar sarange nakhi lalu me sare tembur angkaten mate lah kapir bage lauten,Alas
cekhite geluh ku darkhi aku mulai 0 soh aku nahan sukses aamiin,Alas
Terhenti kabar siti johari tersebut hasan mude bestari ni bagas masjid ketika ne itu mate ne cekinep anggo lah tentu,Alas
pido pendapat kalak lain setelah edi bakhu kite pikikhen solusi ne,Alas
kae kae plin si paling manakhik minat mu,Alas
bhage si ukhok kite pelin semampu akal te,Alas
Dengan cakhe memahami se tekhlebih dahulu bakhu pelajakhi dengan citok citok,Alas
karene ie selinguh dan malet pecaya isterine tule,Alas
cimbe gelame yang enak tidur terkadang ende lot naso yang tidak nemi au w jagsgs ajajah,Alas
cakhe merawat anak menukhut ku ajarri ye hal si mende dan nasehatti si mende-mende e dan khe senankhen pekhatien bane dengan baik,Alas
kisah-kisah si ni tading ken ne khut cekhite Mase geluh ne,Alas
Kane saling  menyakiti  ate jadi gat perang iye gat,Alas
pendidiken pekhlu ni pelajakhi untuk mase depan mejile,Alas
Manjung se Kao v go sedih da kiteh bedih lah kite lajang Lex kadNg gt,Alas
semase kuliah ni banda aceh si sangat sedih,Alas
ya allah ya rabbi ya tuhan ku sekalian nabi pilihen tentu ya ilahi rabbi tuhan izzati berkat nenek ku rasul usalli,Alas
aplikasi ikata nde adalah aplikasi yang menerjemahkan ke bahasa kite nde yakni bahasa alas,Alas
"kakhene lukah bue pikengen ,gat mlt nae tenang,bage klk linglung gat bhn ne",Alas
tantangen kae si kao hadepi sendah ende khut setekhusnye kae si kau hadepi?,Alas
menukhutmu kae kae pelin  hal si paling ndak kedewasaen si nepah kau lakuken khut khangtuemu atope keluakhgemu,Alas
tuso nggo let pekhsiapen,Alas
apekhil keteke cakhene mekheset melestakhiken bhase bahase kute mu keteke cakhene melestakhiken bahase bahase daekhah?,Alas
ceramah mejile kai plin yang penah kau dapet dari Kalak lain nakso mengambil hak orang lain,Alas
"kukhangi mangan si melemak lemak e, Kase mejakhe",Alas
walo v kite dak timbang Julu walo Kao ku ampeken si tukhun Ken wali mu,Alas
"hal si ku lakukan melelo hp, belajakh kadang pot Kane bosih Ken kamakh de malot pot medem bongi",Alas
malet ku toh teh kae si terjadi ne misal ibukota kite nde ni pindahken,Alas
"dengan cakhe mencakhi tau kae maksud ne, tujuan ne, makna ne",Alas
kami Dhe mangan Kase idhangi khut mangan sebhuah keluakhge,Alas
cekhiteken mengenai pengalamen pekhjalanen si unik atope bekhkesan si kao miliki sendah ende,Alas
kakhene ada kalak lain yang menjalu khut memfitnah,Alas
kae-kae plin hal si paling kamu syukuri ni bagas geluh nde,Alas
kakhene kalak memancing emosi ku job nakhen,Alas
"de misal ne let kesempatan ni khe ken bamu untuk mahani baju, kune model baju si kamu bahanni",Alas
mudah su pecaye ke kalak lain khut mudah su mengharapken kalak lain,Alas
dabuh dakhi atas kereta muke jeme mbue di pasar,Alas
"malet ku toh, de edi kandu tanyak i bangku, ma paham",Alas
siapken lebe sen khut waktu si libukh khut dape tujuen laus,Alas
Hancur dan luluh ni bagas kalbu umpame dunie ni guncang lembu wahe kempuku ali hanafiah berlainen dusun dengen kariah,Alas
"kae me si kau tanyak Edi,kadang PE ye bahagie sebab iye Mak penah khaseken kesedihen,makane senakhen bahgie,Mak biak se tanyak en PE kau tanyak",Alas
made nae kite berjumpe lagi,Alas
"khoh bhende ne khoh ni ubah ne budaye nde,memang lot lebhe budaye nde khoh mbakat ne kite make se ,lot Kane lebhe budaye nde ni tadhingken atau pe ni kukhangi,bhage sosial pe khoh kukhang ne sendah pekhkembangen ne ,malet kadhepe ku khase si mekembang ni bhagas Edhi nampang",Alas
ank khumah lah si paling utame kune v kalk di amin si Tuhu ne Edi mlot Kalak lain Ninik kakek kake ngek ABG Mae pae mame bibik anak kempu kusu kusu selaki imbang de pot Edi amin,Alas
kae plin hal si kau nggati lakuken khut imbang imbang mu,Alas
akhus mecekhok mejile kase segekhe selese masalah,Alas
"let imbang gat cekhoine kite belakang jelek-jelek i ne, malet pe kite bahan gedi gedi nine",Alas
ketike aku malet me lokasi ato kas tading ni hadi me aku nukokh khumah,Alas
dang sekalak jeme tong cut gat pisah khut okhang tue ne,Alas
kae-kae plin khencane mu tentang hubungen khut pasangen mu,Alas
Mak kutoh mange soh bedi pikekhen ku kune kin Kono heeee,Alas
dengen cakhe kite ajakh generasi sitekhuh berbahase daerah,Alas
cekhite ken kune gambakhen atu kisah pekhistiwe yang tekhjadi di sejakhah Indonesia,Alas
"de kau aken jalini hubungen khut kalak kalak, kae kae pelin hal si hakhud kao bahani pasangenmu kotohi dakhi dikhimu?",Alas
"bukai ban, pul edi mengketken ban ne tule, konci mende",Alas
gagap muse dan musai kakan tebe kalak kapir baginde roboh ken,Alas
belaja hut dosen hut imbang pul edi imbang pe taboh,Alas
malet salah dunie de si salah isi dunie de kakhene bue su jeme sibuk,Alas
se paling populer ne cane kas wisata antakhe lain ketambe,Alas
menukhutku keluarge ku e luakh biase kakhene keluarge ku si nemu membantu aku ni kala susah khut senang ne,Alas
malet ku toh kae peh kae si cerok ken peh,Alas
kesal ketike imbang wayang kin mengkek ne ni jeme tekhem,Alas
lalu terjatuh tebe guhe batu,Alas
kene kae Kao suke me/malet suke sayukh sebut Ken alasen mu,Alas
kakhene edi bhan se kite nmu babe ni akekhat te,Alas
'Ampun mekhibu ampun tuan ku,Alas
pemamenen ni acakhe kalak senat ataupe kawin,Alas
pepagi kite buet medem re mangan bosih Ken kandang ne,Alas
dengen segere pule ni julukken,Alas
jelasken kae alasen mu kae sebab ne gat hakhus berbakhi be kedue khang tue te,Alas
"lot amak kembang, lot sumpit belin, tas dari rotan, bue lah",Alas
Cerite perang hambe ringkas ken kisah ne made hambe panjang ken dengen seketike  wari pe malam tebe ame ne siti bangsawan,Alas
ni bunuh baginde raje yang khani,Alas
"Memege kabakh bahwe Si Layakh tonge geluh, Pengulu Mude mekhase ngekhi kane mengato bebekhe ne si bage memiliki nawe, 1000 nawe ne iye",Alas
"kune nale me,te NGO te metue,mebelhing, bue gaye ne tule pasti ni mate ku Mak nae tidak ye mejile,walaupe ye metue te ukhok ye ngehargai Kalak lain,mejile Kane tong kite malet gat bekhubah",Alas
nangat aku jadu kalak bayak kase nemu umroh ken khangtue ku,Alas
Hal si bahan aku mekhase ni cintai ni hakhgai dan ni peduliken khut kalak si aku get ti edi nggo lulah bisase khase ni ate,Alas
ku buktiken piln supaya jeme yakin khut aku peduli khut iye,Alas
cekhiteken pengalamen si bekhkesan atope bekhmakne si kao miliki saat bekhpekhestasi bagas suatu acakhe upacakhe agame atope spirtual,Alas
mekhubah kebiasaen si dak mejile mekhubah sifat si die ne malet me jilene citok demi citok bahani kegiaten si menguntungkrn kalak khut dikhi sendikhi berbuat baik ulang sombong ramah,Alas
" benakh adinda, kanda menangkat ken hal si bali, de kelak pagi aku ni tengo Allah, te kite endak lot ketukhunen, kanda biakh endak lot nange penekhus kekhajaen ngkekhan ende'Bongi ge suntuk khaje te pemain sukhine medikusi gedang",Alas
dengan cakhe mendonohi Kalak Kalak bacakh si bue pengalaman ne,Alas
malot dohoh su aku khut side te aku jeme ne mlot pos su mecrok kadang kadang amin v mecrok,Alas
sabakh tekhime kehine me lot pagi masene jumpe tule,Alas
"malot mesen, gakhami sen (mebahan)",Alas
"menukhutku kekhine mejile kudah ni sekelilingen ku nde, apelagi tanemen ni deleng-deleng",Alas
menukhut q rasa sayang khut jeme Edi lewat sifatne khut aku,Alas
cube jelas ken kune cakhe mu untuk nemu soh be pusat kota khut imbang mu,Alas
dang mange selamat dak wayang manje ne ketike go mekhamah,Alas
hal si ku bahani de aku bahan atukhen ni khumah aku pet khumah di menjadi bersih sehingge malet sampah atau debu kae v nikhumah di kakhene khumah adalah istana de khumah bekhantaken edi oyok istana gelakh ne tapi gudang,Alas
agenda te wakhi de mebahani tugas-tugas imbang ku khut ujien,Alas
Ni padang karbale sampe lah sudah Tebe raje yazid Sultan yang sahdah Babu irah medalan dengen segere Surat ni ciduh ken dengen segere,Alas
tantangen kae si kenin hadepi sendah nde,Alas
"malet khamah ku v,  malet penah aku mekhamah v",Alas
kae kao get jadi terkenal?,Alas
kakhene dosen akhi ajak ne khut kumpul dapet sen 50 nine khut khang barat nine,Alas
wisata si paling menakhik si penah ku kunjungi yaitu me Banda Aceh kakhne aku jakhang laus bedih adih aku Nemu ngidah laut sedangken ni kute ku malet laut Kade pe,Alas
suakhe merdu saat Kalak membaceken ayat suci Alquran tenang khase ne ate megeken Se,Alas
kae gat kalak edi meneu menjadi sedih khut pepekhah penpane,Alas
jelasken khamah ideal mu selame ende kao geluh mu,Alas
"sehat kheken tuhan, khajeki lancakh, mbue imbang soleh, lingkungen kas tadhing aman",Alas
istkhi hakhus menjadi kalak yang baik kakhene istkhi adalah Ibu khumah tangga yang bisa membuat suami menjadi baik khut bukhuk,Alas
"cekhiteken pekhan musik khut seni bagas budaya mu, termasuk tradisi atau praktik unik",Alas
cube jelas ken kune cakhe mu melakuken hal sebelum ne si mange kamu lakuken atau pe si enggo pernah kamu lakuken,Alas
jelasken alasan kae akhus patuh me okhang tue,Alas
aku lahekh ni kutecane tanggal 31-12-202 aku cut akhi ni didik oleh kedue khang tue ku ni sekolah Ken hingge sendak aku enggo kuliah semester 6,Alas
cekhiteken pengalamenmu si bekhkesan atope bekhmakne si kau pungi sendah ende bekhpekhestasi bagas sadek acakhe pekhtrmuen komunitas,Alas
nangat aku babai mek khut uan ku be kota mekkah khumah Allah,Alas
"tantangen ni mase lampau ku khase malet,ni mase sendah nde amin tantangen geluh salah satune untuk gakhami bahanen,sebab bue Kalak mesaing kadang-kadang bue Kalak khubat gakhe edi walope khut sodakhe",Alas
"behase menyatuken kite dengan kite hakhus berbahasa kite sendikhi, dengan kite memakek behase kite make semakin bersatu lah bahasa di, semakin berkembang bahasa di sehingge mebue kalak metih se bahase dii",Alas
"bagas situasi sendah si ku amati kadang tren gaye anak sendah semakin menuju jaman akhikh jaman, bue kalak malot sehat",Alas
iye pagi nya gak ada uang abg uang adek aja yang bisa kita,Alas
"kite sebage khang tu cakhe mbelinken anak-anak ee mebue, salah satune Edi me kite khe ye kebutuhan ne,khe kasih sayang yang pass, kasihi anak eee",Alas
hal si ku impeken bongi nde aku bahagie dapet sen mbue ibadah ku meningkat patuh me kedue khang tue ku,Alas
aku melelo hp atau membace buku cekhite  si mejilene,Alas
menjadikan wakhi terbaik uwelah sepuk khut Kalak si kite sayang Edi wakhi terbaik ku kap,Alas
waktu edi aku laus me belang tapi kalak di bue nuat sekhe khut kopi,Alas
dengan sabakh menhadepi edi kekhine dan khut istighfar InsyaAllah,Alas
Mase cuut ku lumayan menyenangken karene Mase cuut ku mebuee leloen ku pokok malet nemu ku jelasken pake kate-kate,Alas
ihhhh ngeri pertanyaen ne malet ku ukhok jawab se,Alas
"lajang lajang lah, ngut kalak laen, ngut keluarge te",Alas
pas kite malet me sen pul di macet te tae ken pe nange,Alas
kae kao nagat jadi Tandai kalak bagas hal kae kune ngat gedi,Alas
mekhe nasehat si mejile ne si manfaat untuk manusie,Alas
"nde kao sedanh ni luakh khumah sepanjamg wakhi, kae plin hal si kao lakuken?",Alas
"lebe let kin si khami ee mehayak cekhite khami, apelagi de nggo khut imbang kite, kite mecekhite",Alas
pas petame mengket kuliah Kebalen dan tibe-tibe Mido tumpangan iye khut balik khut aku,Alas
keluakhge cikhem amek te khut cikhem pak e si paling penting di dunie ende te menyangkut amek nde khekhi ne penting pekhintah lakhangen khut pekhintah ne penting bang ku ekase ohkhang tue nde penting,Alas
